id,performer_name,promotion,brand,source_brand,gender_division,division,game_eligible,availability,role_tier,alignment,archetype,faction_or_team,championships,source_overall,game_overall,rating_basis,rating_confidence,estimated_salary_usd,contract_weeks_remaining,renewal_risk,popularity_overall,star_power,draw_power,merch_appeal,social_buzz,workrate,psychology,stamina,consistency,safety,big_match_ability,charisma,mic_skill,character_work,crowd_connection,segment_versatility,durability,injury_risk,recovery_rate,confidence,locker_room_influence,frustration,singles_fit,tag_fit,promo_fit,rivalry_fit,opener_fit,main_event_fit,special_stipulation_fit,primary_roster_source_url,secondary_roster_source_url,ratings_source_url,notes,recalibration_model,popularity,momentum,ringSkill,promoSkill,morale,fatigue
aew_aew_hyan,Hyan,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,Hyan & Maya World,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,49,48,56,48,58,5
aew_aew_jamie_hayter,Jamie Hayter,AEW,AEW,AEW,Womens,Womens,Yes,Active,Midcard,Unknown,RingGeneral,The Brawling Birds,,50,84,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,826000,52,25,84,81,82,80,88,84,85,80,80,87,83,89,85,91,80,86,76,31,62,75,87,20,87,92,88,83,89,81,86,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,73,62,78,76,56,6
aew_aew_jessie_mckay,Jessie McKay,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,The IInspiration,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,49,48,56,48,58,6
aew_aew_julia_hart,Julia Hart,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,Sisters of Sin & Triangle of Madness,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,49,48,56,48,58,6
aew_aew_kamille,Kamille,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,Powerhouse,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,76,74,75,79,76,76,78,76,75,69,72,78,82,75,76,77,63,32,61,71,71,16,73,84,78,75,70,66,75,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,59,50,62,65,50,14
aew_aew_kris_statlander,Kris Statlander,AEW,AEW,AEW,Womens,Womens,Yes,Active,Midcard,Unknown,RingGeneral,,,50,84,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,826000,52,25,84,81,82,80,88,84,85,80,80,87,83,89,85,91,80,86,76,31,62,75,87,20,87,92,88,83,89,81,86,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,73,62,78,76,56,6
aew_aew_leila_grey,Leila Grey,AEW,AEW,AEW,Womens,Womens,Yes,Injured,Prospect,Unknown,RingGeneral,Skyflight,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,73,75,76,83,80,78,80,74,77,71,78,79,75,76,76,66,38,64,75,75,33,71,84,77,74,70,61,77,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,58,55,69,64,50,31
aew_aew_lena_kross,Lena Kross,AEW,AEW,AEW,Womens,Womens,Yes,Active,MainEvent,Unknown,RingGeneral,Divine Dominion,AEW Women's World Tag Team Champion,79,79,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,3113000,52,35,82,85,83,83,77,73,80,73,82,78,87,79,80,76,80,78,73,20,65,73,79,32,80,83,78,81,69,93,78,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,90,74,90,85,52,10
aew_aew_madison_rayne,Madison Rayne,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,48,56,48,58,6
aew_aew_marina_shafir,Marina Shafir,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,Death Riders,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,48,56,48,59,6
aew_aew_maya_world,Maya World,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,Hyan & Maya World,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,48,56,48,59,6
aew_aew_megan_bayne,Megan Bayne,AEW,AEW,AEW,Womens,Womens,Yes,Active,MainEvent,Unknown,RingGeneral,Divine Dominion,AEW Women's World Tag Team Champion,84,84,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,3175000,52,35,89,90,89,86,86,84,79,88,81,87,91,90,95,92,93,90,81,17,66,80,87,37,88,82,93,92,81,97,85,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,91,77,92,90,64,14
aew_aew_mercedes_mon,Mercedes Moné,AEW,AEW,AEW,Womens,Womens,Yes,Active,MainEvent,Unknown,RingGeneral,,,92,92,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,3275000,52,35,94,98,96,92,90,87,97,92,89,96,97,97,99,99,97,98,88,19,73,85,96,26,99,95,99,98,86,99,93,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,94,74,94,93,65,4
aew_aew_mina_shirakawa,Mina Shirakawa,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,Timeless Love Bombs,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,48,56,48,59,6
aew_aew_nyla_rose,Nyla Rose,AEW,AEW,AEW,Womens,Womens,Yes,Inactive,Prospect,Unknown,Powerhouse,,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,76,73,74,71,78,77,72,72,71,76,76,80,76,76,73,76,70,29,63,77,77,32,68,85,76,75,69,66,86,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,55,61,56,51,31
aew_aew_penelope_ford,Penelope Ford,AEW,AEW,AEW,Womens,Womens,Yes,Injured,Prospect,Unknown,RingGeneral,MegaBad,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,73,75,76,83,80,78,80,74,77,71,78,79,75,76,76,66,38,64,75,75,33,71,84,77,74,70,61,77,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,58,55,69,64,50,31
aew_aew_persephone,Persephone,AEW,AEW,AEW,Womens,Womens,Yes,Injured,Prospect,Unknown,RingGeneral,,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,73,75,76,83,80,78,80,74,77,71,78,79,75,76,76,66,38,64,75,75,33,71,84,77,74,70,61,77,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,58,55,69,65,51,31
aew_aew_queen_aminata,Queen Aminata,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,49,56,48,59,6
aew_aew_rachel_ellering,Rachel Ellering,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,49,56,48,59,6
aew_aew_rebel,Rebel,AEW,AEW,AEW,Womens,Womens,Yes,Inactive,Prospect,Unknown,RingGeneral,,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,73,75,76,83,80,78,80,74,77,71,78,79,75,76,76,68,30,66,75,75,33,71,84,77,74,70,61,77,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,58,55,69,65,51,31
aew_aew_red_velvet_roh_women_s_tv_champion,Red Velvet (ROH Women's TV Champion),AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,49,56,48,59,6
aew_aew_riho,Riho,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,49,57,48,59,6
aew_aew_robyn_renegade,Robyn Renegade,AEW,AEW,AEW,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,The Renegades,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,71,72,78,67,76,70,69,69,69,71,70,67,73,71,71,66,23,64,77,77,25,77,83,70,70,79,65,68,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,50,49,57,49,59,6
